ano,id_municipio_6,nome_municipio,grupo_renda,tae_creche_capped,tel_creche_capped,tae_pre_capped,tel_pre_capped,Total_mulheres,log_emp_mulher,Total_emp,Total_mulheres_negras,rem_med_mulheres_negras,pib_per_capita
2014,230570,Ipaumirim,Menor Dinamismo Econômico,38.25503355704698,25.838926174496645,100.0,74.48680351906158,459,6.131226489483141,763,46,1338.607408695652,6435.550850907906
2015,230570,Ipaumirim,Menor Dinamismo Econômico,39.894551845342704,28.82249560632689,100.0,70.09345794392523,480,6.175867270105761,797,60,1340.039563333333,6666.477041852905
2016,230570,Ipaumirim,Menor Dinamismo Econômico,48.46846846846847,32.612612612612615,90.03322259136213,66.77740863787376,487,6.1903154058531475,797,54,1369.732425925926,7457.937859982153
2017,230570,Ipaumirim,Menor Dinamismo Econômico,49.91273996509599,32.98429319371728,100.0,75.26881720430107,542,6.297109319933935,897,91,1383.094404395604,8328.69058223338
2018,230570,Ipaumirim,Menor Dinamismo Econômico,46.909090909090914,27.63636363636364,100.0,75.59322033898304,566,6.340359303727752,947,62,1318.358322580645,9176.139561057962
2019,230570,Ipaumirim,Menor Dinamismo Econômico,49.46619217081851,30.2491103202847,100.0,75.86206896551724,575,6.3561076606958915,951,61,1355.255245901639,9972.318061461927
2007,230580,Ipu,Maior Dinamismo Econômico,24.87786546411124,13.002630590003758,89.02275769745648,62.71753681392236,1027,6.93537044601511,1594,179,988.2308,3187.9912774481463
2008,230580,Ipu,Maior Dinamismo Econômico,23.804056639877537,10.753922694221204,94.7632711621234,63.05595408895266,1207,7.0967213784947605,1873,202,944.6283089108912,3602.115521167454
2009,230580,Ipu,Maior Dinamismo Econômico,32.82232704402516,20.20440251572327,100.0,65.31961792799412,1362,7.217443431696533,2147,212,997.7273962264152,3933.4989769073372
2010,230580,Ipu,Maior Dinamismo Econômico,31.46067415730337,18.17817014446228,90.75757575757576,60.909090909090914,1466,7.2909747781429814,2379,255,1061.452888627451,4726.101846337106
2011,230580,Ipu,Maior Dinamismo Econômico,28.794734677087614,16.90662278897573,94.3076923076923,66.46153846153847,1730,7.456454555176209,2993,224,926.956946875,5534.6324093078465
2012,230580,Ipu,Maior Dinamismo Econômico,28.69269949066214,16.213921901528014,93.89017788089714,63.95978344934261,1583,7.367708572374371,2544,253,949.8620695652172,5445.649227432908
2013,230580,Ipu,Maior Dinamismo Econômico,28.82378285221887,15.639810426540285,90.03215434083602,60.28938906752411,1646,7.4067107301776405,2775,294,1099.753571428571,6338.261714008255
2014,230580,Ipu,Maior Dinamismo Econômico,29.217926186291734,15.685413005272409,91.15929941618016,61.55129274395329,1624,7.393263094763838,2813,305,1128.570267540984,6972.8518841422065
2015,230580,Ipu,Maior Dinamismo Econômico,31.858407079646017,18.6283185840708,89.89048020219039,63.6899747262005,1659,7.414572881350589,2962,335,1110.802231940298,7610.712473726172
2016,230580,Ipu,Maior Dinamismo Econômico,36.27450980392157,20.72192513368984,95.41918755401902,65.34140017286084,1652,7.410347097821024,2997,342,1109.897201754386,8084.729420272388
2017,230580,Ipu,Maior Dinamismo Econômico,40.203000882612535,21.80052956751986,96.73721340388008,66.13756613756614,1768,7.478169694159785,3113,346,1180.684092485549,9099.552626515297
2018,230580,Ipu,Maior Dinamismo Econômico,36.17647058823529,20.16806722689076,96.4253798033959,62.46648793565684,1856,7.526717561352706,3245,373,1132.955995978552,9539.512334917488
2019,230580,Ipu,Maior Dinamismo Econômico,40.7496977025393,23.53889560661024,96.0923623445826,61.101243339254,1862,7.529943370601589,3221,418,1128.126889952153,10629.539605376036
2007,230590,Ipueiras,Menor Dinamismo Econômico,19.284899201217197,11.411182959300117,88.0,60.33898305084746,1473,7.295735072749282,2216,87,787.6510609195402,2487.3041741141838
2008,230590,Ipueiras,Menor Dinamismo Econômico,23.14704716607213,14.347998414585811,91.44271570014143,61.45685997171145,1152,7.050122520269059,1700,33,855.6892121212122,3031.0810810810813
2009,230590,Ipueiras,Menor Dinamismo Econômico,17.354675652906487,11.120471777590565,92.78131634819532,66.31280962491154,1351,7.20934025660291,2136,129,1139.582536434109,3194.1559763795563
2010,230590,Ipueiras,Menor Dinamismo Econômico,15.910073497622134,10.376134889753567,95.99697885196376,66.99395770392749,1180,7.074116816197362,1829,41,1012.193907317073,3835.349426865987
2011,230590,Ipueiras,Menor Dinamismo Econômico,21.50631258162821,13.713539399216367,94.4078947368421,61.01973684210527,1212,7.10085190894405,1892,48,1048.32923125,4361.157396387103
2012,230590,Ipueiras,Menor Dinamismo Econômico,22.58953168044077,11.937557392102846,88.32360300250208,57.46455379482902,1089,6.993932975223189,1667,47,1255.485259574468,4401.530801419567
2013,230590,Ipueiras,Menor Dinamismo Econômico,21.61520190023753,11.258907363420429,94.99136442141624,60.62176165803109,1136,7.036148493750536,1778,43,1623.918930232558,4922.560863754291
2014,230590,Ipueiras,Menor Dinamismo Econômico,24.712356178089045,13.956978489244625,97.57630161579893,62.567324955116696,1126,7.027314514039777,1817,44,1556.6703,5299.745333298328
2015,230590,Ipueiras,Menor Dinamismo Econômico,24.46419236800836,12.754835337166751,86.04038630377524,56.71641791044776,1100,7.00397413672268,1782,42,1260.404083333333,5528.404607858608
2016,230590,Ipueiras,Menor Dinamismo Econômico,27.00534759358289,14.491978609625669,90.41353383458647,60.80827067669173,1030,6.93828448401696,1680,40,1242.762125,5781.331506704955
2017,230590,Ipueiras,Menor Dinamismo Econômico,28.22281167108753,16.339522546419097,100.0,59.21325051759835,1121,7.022868086082641,1841,41,1537.581248780488,6557.895292379143
2018,230590,Ipueiras,Menor Dinamismo Econômico,37.185413456599896,21.366204417051872,97.54010695187164,59.35828877005348,1133,7.033506484287697,1893,71,1326.495169014084,6670.906949352179
2019,230590,Ipueiras,Menor Dinamismo Econômico,38.86036960985626,20.89322381930185,98.83843717001056,63.569165786694825,1152,7.050122520269059,1904,67,1496.791940298507,7327.700047162396
2007,230600,Iracema,Maior Dinamismo Econômico,51.95121951219512,43.90243902439025,96.39830508474576,80.72033898305084,499,6.214608098422191,840,5,1639.90286,3250.1921330259206
2008,230600,Iracema,Maior Dinamismo Econômico,52.7431421446384,41.895261845386536,100.0,77.63819095477386,586,6.375024819828097,992,7,1029.372228571429,3711.369872180954
2009,230600,Iracema,Maior Dinamismo Econômico,52.96442687747036,43.61001317523056,94.93975903614458,78.3132530120482,506,6.2285110035911835,832,15,961.14656,4238.38824930528
2010,230600,Iracema,Maior Dinamismo Econômico,60.5890603085554,40.11220196353436,78.25112107623319,58.07174887892377,516,6.248042874508429,868,16,972.8627125,5127.386678326775
2011,230600,Iracema,Maior Dinamismo Econômico,56.83760683760684,37.60683760683761,94.81481481481482,63.20987654320987,501,6.218600119691729,843,36,1274.325388888889,5353.11637367427
2012,230600,Iracema,Maior Dinamismo Econômico,52.816901408450704,34.92957746478873,100.0,65.73033707865169,507,6.230481447578482,863,28,1187.545657142857,5817.497103128621
2013,230600,Iracema,Maior Dinamismo Econômico,58.187134502923975,39.61988304093567,100.0,66.94915254237289,521,6.257667587882639,884,39,2888.023025641025,6532.438798087217
2014,230600,Iracema,Maior Dinamismo Econômico,56.05187319884726,39.913544668587896,97.47899159663864,64.42577030812325,522,6.259581464064923,884,41,2007.11923902439,8315.482125053411
2015,230600,Iracema,Maior Dinamismo Econômico,59.71830985915493,43.23943661971831,98.5632183908046,67.24137931034483,512,6.240275845170769,878,45,1553.063975555556,8501.52796531874
2016,230600,Iracema,Maior Dinamismo Econômico,48.735955056179776,40.87078651685393,100.0,79.88668555240793,318,5.765191102784844,779,45,2153.782888888889,8869.555965385161
2017,230600,Iracema,Maior Dinamismo Econômico,63.43178621659634,48.38255977496484,93.15476190476193,60.41666666666666,412,6.023447592961033,897,38,1568.327684210527,10012.247787610619
2018,230600,Iracema,Maior Dinamismo Econômico,73.5207100591716,53.10650887573964,89.73607038123167,59.2375366568915,429,6.063785208687608,941,42,1604.37825,10031.348843747803
2019,230600,Iracema,Maior Dinamismo Econômico,70.93373493975903,51.80722891566265,93.58288770053476,65.50802139037432,494,6.20455776256869,915,83,1581.780120481928,10451.073651815066
2007,230610,Irauçuba,Menor Dinamismo Econômico,0.0,0.0,100.0,76.66666666666667,612,6.418364935936212,982,34,827.2493529411764,2596.8249623648558
2008,230610,Irauçuba,Menor Dinamismo Econômico,0.0,0.0,100.0,75.44910179640718,700,6.55250788703459,1155,106,806.7230037735849,3101.5319000783356
2009,230610,Irauçuba,Menor Dinamismo Econômico,15.487035739313246,4.555010511562719,100.0,75.81620314389359,839,6.733401891837359,1518,129,876.2147720930233,3417.3066197606076
2010,230610,Irauçuba,Menor Dinamismo Econômico,12.002652519893898,2.122015915119363,100.0,75.61307901907357,803,6.6895992691789665,1498,172,940.0528848837208,3786.283820103924
2011,230610,Irauçuba,Menor Dinamismo Econômico,0.0,0.0,100.0,72.06946454413892,888,6.790097235513905,1668,198,920.3653207070709,4725.283990060348
2012,230610,Irauçuba,Menor Dinamismo Econômico,9.287115761935906,4.381948986265534,100.0,65.0,907,6.811244378601294,1722,244,994.5350704918033,4878.946442705127
2013,230610,Irauçuba,Menor Dinamismo Econômico,13.093622795115332,7.734056987788331,100.0,68.75,1049,6.956545443151569,1966,256,1018.062828125,5376.6054650461165
2014,230610,Irauçuba,Menor Dinamismo Econômico,13.655462184873947,7.9831932773109235,100.0,76.171875,908,6.812345094177479,1743,159,1006.702483018868,6116.230321697468
2015,230610,Irauçuba,Menor Dinamismo Econômico,8.611729769858947,6.23608017817372,100.0,78.43388960205392,953,6.860663671448287,1877,224,1015.08221875,6314.998088603831
2016,230610,Irauçuba,Menor Dinamismo Econômico,15.930599369085174,7.728706624605679,97.634691195795,70.30223390275953,894,6.796823718274855,1841,225,1075.567631111111,6764.554505568681
2017,230610,Irauçuba,Menor Dinamismo Econômico,16.39871382636656,8.038585209003216,100.0,68.20143884892086,883,6.784457062637643,1787,182,1086.176531868132,7055.411182831755
2018,230610,Irauçuba,Menor Dinamismo Econômico,22.231139646869984,10.353130016051365,98.80059970014992,64.91754122938531,882,6.78332520060396,1808,233,1109.196341201717,6916.718743490397
2019,230610,Irauçuba,Menor Dinamismo Econômico,24.82811306340718,11.917494270435448,100.0,72.54601226993866,857,6.754604099487962,1772,211,1105.451232227488,7804.230832919357
2007,230625,Itaitinga,Maior Dinamismo Econômico,27.408737283064035,15.080789946140037,100.0,85.30701754385966,830,6.7226297948554485,2367,208,985.6577716346154,4159.610377085543
2008,230625,Itaitinga,Maior Dinamismo Econômico,25.51189817376868,15.771997786386274,100.0,100.0,743,6.612041034833092,2237,192,1065.786841666667,4496.942745969984
2009,230625,Itaitinga,Maior Dinamismo Econômico,36.790393013100434,24.83624454148472,100.0,100.0,991,6.899723107284872,2814,287,1166.154720557491,4945.100679356142
2010,230625,Itaitinga,Maior Dinamismo Econômico,24.5489338436304,13.996719518862765,100.0,100.0,981,6.889591308354466,3119,370,1179.498284324324,5584.498980930843
